id,POA_CODE_2016,postcode,region,SSC_CODE_2016,SSC_NAME_2016,state,Dwellings,Population,AREA_SQKM,MB_COUNT,suburb,Town Postcode combo,POA crosses state border,long,lat,regionName,brandName,serviceName
location:7030:shannon,7030,7030,hobart,60591,Shannon (Tas.),Tasmania,26,0,81.5453,6,Shannon,Shannon 7030,,146.7670172,-42.0724694,Hobart,ABC Radio Hobart,local_hobart
location:2470:shannon-brook,2470,2470,northcoast,13525,Shannon Brook,New South Wales,71,172,64.0182,4,Shannon Brook,Shannon Brook 2470,,152.9591135,-28.90561212,North Coast ,ABC North Coast ,local_northcoast
location:2370:shannon-vale,2370,2370,newengland,13526,Shannon Vale,New South Wales,69,150,156.6847,3,Shannon Vale,Shannon Vale 2370,,151.8704687,-29.69499823,New England North West ,ABC New England North West ,local_newengland
location:2460:shannondale,2460,2460,northcoast,13527,Shannondale,New South Wales,29,89,57.6793,1,Shannondale,Shannondale 2460,,152.8333381,-29.8011933,North Coast ,ABC North Coast ,local_northcoast
location:2630:shannons-flat,2630,2630,southeastnsw,13528,Shannons Flat,New South Wales,63,86,209.1422,4,Shannons Flat,Shannons Flat 2630,,148.9806909,-35.95922298,South East NSW ,ABC South East NSW ,local_southeastnsw
location:4873:shannonvale,4873,4873,farnorth,32570,Shannonvale,Queensland,83,202,84.6709,3,Shannonvale,Shannonvale 4873,,145.3270034,-16.50608502,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:6532:shark-bay,6532,6532,pilbara,51333,Shark Bay,Western Australia,0,0,3.6424,36,Shark Bay,Shark Bay 6532,,113.9594766,-26.24894025,Pilbara ,ABC Pilbara ,local_northwestwa
location:6537:shark-bay,6537,6537,pilbara,51333,Shark Bay,Western Australia,0,0,57.6137,30,Shark Bay,Shark Bay 6537,,113.9594766,-26.24894025,Pilbara ,ABC Pilbara ,local_northwestwa
location:2463:shark-creek,2463,2463,northcoast,13529,Shark Creek,New South Wales,10,22,51.7739,1,Shark Creek,Shark Creek 2463,,153.2212611,-29.57538307,North Coast ,ABC North Coast ,local_northcoast
location:4670:sharon,4670,4670,widebay,32571,Sharon,Queensland,521,1320,49.6138,19,Sharon,Sharon 4670,,152.2461512,-24.87366322,Wide Bay,ABC Wide Bay,local_widebay
location:2729:sharps-creek,2729,2729,riverina,13530,Sharps Creek,New South Wales,6,17,41.2543,2,Sharps Creek,Sharps Creek 2729,,148.039015,-35.39290426,Riverina,ABC Riverina,local_riverina
location:5267:shaugh,5267,5267,southeastsa,41322,Shaugh,South Australia,19,23,447.2656,2,Shaugh,Shaugh 5267,,140.8515861,-35.92883123,South East SA ,ABC South East SA ,local_southeastsa
location:4818:shaw,4818,4818,northqld,32572,Shaw,Queensland,225,549,7.4002,9,Shaw,Shaw 4818,,146.6991027,-19.27771482,North Queensland ,ABC North Queensland ,local_northqld
location:3377:shays flat,3377,3377,ballarat,22256,Shays Flat,Victoria,5,13,53.4674,2,Shays Flat,Shays Flat 3377,,143.1138129,-37.07214225,ballarat,ABC Ballarat,local_ballarat
location:3331:she-oaks,3331,3331,ballarat,22257,She Oaks,Victoria,62,107,22.0921,1,She Oaks,She Oaks 3331,,144.1459225,-37.89786327,Ballarat,ABC Ballarat,local_ballarat
location:3666:sheans creek,3666,3666,shepparton,22258,Sheans Creek,Victoria,23,33,14.6491,1,Sheans Creek,Sheans Creek 3666,,145.6519816,-36.77277745,Shepparton,ABC Shepparton,local_shepparton
location:5581:sheaoak-flat,5581,5581,northandwest,41324,Sheaoak Flat,South Australia,75,35,9.595,4,Sheaoak Flat,Sheaoak Flat 5581,,137.8652523,-34.69459709,North and West SA ,ABC North and West SA ,local_northandwest
location:5371:shea-oak-log,5371,5371,adelaide,41323,Shea-Oak Log,South Australia,51,143,41.2643,4,Shea-Oak Log,Shea-Oak Log 5371,,138.8343182,-34.50849242,Adelaide,ABC Radio Adelaide,local_adelaide
location:7307:shearwater,7307,7307,northtas,60592,Shearwater,Tasmania,909,1754,3.4263,37,Shearwater,Shearwater 7307,,146.5316811,-41.15703468,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:2790:sheedys-gully,2790,2790,centralwest,13531,Sheedys Gully,New South Wales,44,86,1.6186,4,Sheedys Gully,Sheedys Gully 2790,,150.1525371,-33.49620184,Central West,ABC Central West,local_centralwest
location:3392:sheep-hills,3392,3392,wimmera,22259,Sheep Hills,Victoria,19,28,142.369,1,Sheep Hills,Sheep Hills 3392,,142.5443071,-36.34317562,Wimmera ,ABC Wimmera ,local_westernvic
location:4515:sheep-station-creek,4515,4515,sunshine,32573,Sheep Station Creek,Queensland,47,102,137.7004,3,Sheep Station Creek,Sheep Station Creek 4515,,152.4918363,-26.84928761,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:7306:sheffield,7306,7306,northtas,60593,Sheffield,Tasmania,715,1556,61.0573,24,Sheffield,Sheffield 7306,,146.3327473,-41.38596083,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:5158:sheidow-park,5158,5158,adelaide,41325,Sheidow Park,South Australia,2413,6662,3.591,70,Sheidow Park,Sheidow Park 5158,,138.5273776,-35.07928159,Adelaide,ABC Radio Adelaide,local_adelaide
location:3515:shelbourne,3515,3515,centralvic,22260,Shelbourne,Victoria,168,448,129.7365,7,Shelbourne,Shelbourne 3515,,144.0647562,-36.8456889,Central Victoria,ABC Central Victoria,local_centralvic
location:4874:shelburne,4874,4874,farnorth,32574,Shelburne,Queensland,104,32,5815.3884,34,Shelburne,Shelburne 4874,,143.4808145,-11.91798609,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:4892:shelburne,4892,4892,farnorth,32574,Shelburne,Queensland,0,0,0.0137,1,Shelburne,Shelburne 4892,,143.4808145,-11.91798609,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:4157:sheldon,4157,4157,brisbane,32575,Sheldon,Queensland,555,1696,22.7567,24,Sheldon,Sheldon 4157,,153.2005482,-27.58435923,Brisbane,ABC Radio Brisbane,local_brisbane
location:3329:shelford,3329,3329,ballarat,22261,Shelford,Victoria,109,249,178.1562,2,Shelford,Shelford 3329,,143.9304772,-37.967995,Ballarat,ABC Ballarat,local_ballarat
location:2529:shell-cove,2529,2529,illawarra,13532,Shell Cove,New South Wales,1873,5613,10.0746,64,Shell Cove,Shell Cove 2529,,150.8667258,-34.59937235,Illawarra,ABC Illawarra,local_illawarra
location:4855:shell-pocket,4855,4855,farnorth,32576,Shell Pocket,Queensland,37,91,5.39,1,Shell Pocket,Shell Pocket 4855,,145.9850295,-17.81460997,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:3701:shelley,3701,3701,goulburnmurray,22262,Shelley (Vic.),Victoria,11,7,156.1452,4,Shelley,Shelley 3701,,147.5541849,-36.20306821,Goulburn-Murray ,ABC Goulburn-Murray ,local_goulburnmurray
location:6148:shelley,6148,6148,perth,51334,Shelley (WA),Western Australia,1830,4520,2.1336,55,Shelley,Shelley 6148,,115.8867097,-32.02957163,Perth,ABC Radio Perth,local_perth
location:2529:shellharbour,2529,2529,illawarra,13533,Shellharbour,New South Wales,1496,3564,2.4758,66,Shellharbour,Shellharbour 2529,,150.8635903,-34.57703537,Illawarra,ABC Illawarra,local_illawarra
location:2529:shellharbour-city-centre,2529,2529,illawarra,13534,Shellharbour City Centre,New South Wales,94,234,0.7321,9,Shellharbour City Centre,Shellharbour City Centre 2529,,150.837372,-34.56483135,Illawarra,ABC Illawarra,local_illawarra
location:2261:shelly-beach,2261,2261,centralcoast,13535,Shelly Beach (NSW),New South Wales,555,1316,1.1624,21,Shelly Beach,Shelly Beach 2261,,151.4852186,-33.36998914,Central Coast,ABC Central Coast,local_centralcoast
location:4551:shelly-beach,4551,4551,sunshine,32577,Shelly Beach (Sunshine Coast - Qld),Queensland,425,841,0.5039,15,Shelly Beach,Shelly Beach 4551,,153.1458476,-26.7965367,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:4810:shelly-beach,4810,4810,northqld,32578,Shelly Beach (Townsville - Qld),Queensland,0,0,1.6008,1,Shelly Beach,Shelly Beach 4810,,146.7537528,-19.18451201,North Queensland ,ABC North Queensland ,local_northqld
location:6008:shenton-park,6008,6008,perth,51335,Shenton Park,Western Australia,1976,4511,3.3268,70,Shenton Park,Shenton Park 6008,,115.8054811,-31.95716119,Perth,ABC Radio Perth,local_perth
location:3461:shepherds-flat,3461,3461,ballarat,22263,Shepherds Flat,Victoria,45,66,26.8167,3,Shepherds Flat,Shepherds Flat 3461,,144.1055122,-37.27490686,Ballarat,ABC Ballarat,local_ballarat
location:3630:shepparton,3630,3630,shepparton,22264,Shepparton,Victoria,13427,31164,42.9433,448,Shepparton,Shepparton 3630,,145.3977621,-36.37230765,Shepparton,ABC Shepparton,local_shepparton
location:3631:shepparton east,3631,3631,shepparton,22265,Shepparton East,Victoria,451,1141,38.4644,15,Shepparton East,Shepparton East 3631,,145.4830548,-36.39710942,Shepparton,ABC Shepparton,local_shepparton
location:3631:shepparton north,3631,3631,shepparton,22266,Shepparton North,Victoria,331,1030,22.4831,17,Shepparton North,Shepparton North 3631,,145.3907077,-36.31949692,Shepparton,ABC Shepparton,local_shepparton
location:3789:sherbrooke,3789,3789,melbourne,22267,Sherbrooke,Victoria,129,265,6.6593,6,Sherbrooke,Sherbrooke 3789,,145.3593701,-37.88851168,Melbourne,ABC Radio Melbourne,local_melbourne
location:5607:sheringa,5607,5607,eyre,41326,Sheringa,South Australia,18,31,489.5601,3,Sheringa,Sheringa 5607,,135.2581856,-33.83736142,Eyre Peninsula ,ABC Eyre Peninsula ,local_eyre
location:5301:sherlock,5301,5301,southeastsa,41327,Sherlock (SA),South Australia,46,70,307.5089,2,Sherlock,Sherlock 5301,,139.8030465,-35.31374693,South East SA ,ABC South East SA ,local_southeastsa
location:6714:sherlock,6714,6714,pilbara,51336,Sherlock (WA),Western Australia,7,3,6050.8132,10,Sherlock,Sherlock 6714,,117.4483915,-20.75077799,Pilbara ,ABC Pilbara ,local_northwestwa
location:2440:sherwood,2440,2440,midnorthcoast,13537,Sherwood (Kempsey - NSW),New South Wales,63,144,14.7435,1,Sherwood,Sherwood 2440,,152.7140551,-31.06424331,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:2450:sherwood,2450,2450,coffscoast,13536,Sherwood (Clarence Valley - NSW),New South Wales,17,72,102.3285,4,Sherwood,Sherwood 2450,,153.0454648,-30.03079241,Coffs Coast,ABC Coffs Coast,local_coffscoast
location:2474:sherwood,2474,2474,northcoast,13538,Sherwood (Kyogle - NSW),New South Wales,23,28,24.3999,1,Sherwood,Sherwood 2474,,152.7760531,-28.42952045,North Coast ,ABC North Coast ,local_northcoast
location:4075:sherwood,4075,4075,brisbane,32579,Sherwood (Qld),Queensland,2352,5312,2.2929,74,Sherwood,Sherwood 4075,,152.9817393,-27.53083727,Brisbane,ABC Radio Brisbane,local_brisbane
location:5267:sherwood,5267,5267,southeastsa,41328,Sherwood (SA),South Australia,45,97,291.8143,1,Sherwood,Sherwood 5267,,140.5821077,-36.082876,South East SA ,ABC South East SA ,local_southeastsa
location:4809:shirbourne,4809,4809,northqld,32580,Shirbourne,Queensland,33,76,34.0155,1,Shirbourne,Shirbourne 4809,,147.0684377,-19.5692487,North Queensland ,ABC North Queensland ,local_northqld
location:2315:shoal-bay,2315,2315,newcastle,13539,Shoal Bay (NSW),New South Wales,1479,1871,4.0188,48,Shoal Bay,Shoal Bay 2315,,152.1747736,-32.72563636,Newcastle,ABC Newcastle,local_newcastle
location:830:shoal-bay,830,830,darwin,70240,Shoal Bay (NT),Northern Territory,0,21,205.7172,7,Shoal Bay,Shoal Bay 830,,131.0504647,-12.37083221,Darwin,ABC Radio Darwin,local_darwin
location:4750:shoal-point,4750,4750,tropic,32581,Shoal Point,Queensland,430,975,6.7718,19,Shoal Point,Shoal Point 4750,,149.142734,-21.00944187,Tropical North ,ABC Tropical North ,local_tropic
location:2535:shoalhaven-heads,2535,2535,illawarra,13540,Shoalhaven Heads,New South Wales,1692,3067,3.9259,50,Shoalhaven Heads,Shoalhaven Heads 2535,,150.7417752,-34.85000636,Illawarra,ABC Illawarra,local_illawarra
location:4702:shoalwater,4702,4702,capricornia,32582,Shoalwater (Qld),Queensland,0,0,2939.6531,70,Shoalwater,Shoalwater 4702,,150.2287146,-22.30735453,Capricornia,ABC Capricornia,local_capricornia
location:6169:shoalwater,6169,6169,perth,51337,Shoalwater (WA),Western Australia,2338,4109,2.6134,83,Shoalwater,Shoalwater 6169,,115.6908183,-32.30547728,Perth,ABC Radio Perth,local_perth
location:2787:shooters-hill,2787,2787,centralwest,13541,Shooters Hill,New South Wales,17,38,108.5346,8,Shooters Hill,Shooters Hill 2787,,149.8390292,-33.92678816,Central West,ABC Central West,local_centralwest
location:3916:shoreham,3916,3916,melbourne,22268,Shoreham,Victoria,551,606,19.9968,25,Shoreham,Shoreham 3916,,145.0316051,-38.42112606,Melbourne,ABC Radio Melbourne,local_melbourne
location:7320:shorewell-park,7320,7320,northtas,60594,Shorewell Park,Tasmania,866,2014,3.7243,40,Shorewell Park,Shorewell Park 7320,,145.8768904,-41.06990318,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:4017:shorncliffe,4017,4017,brisbane,32583,Shorncliffe,Queensland,782,1862,1.2173,32,Shorncliffe,Shorncliffe 4017,,153.0809219,-27.32805877,Brisbane,ABC Radio Brisbane,local_brisbane
location:5279:short,5279,5279,southeastsa,41329,Short,South Australia,7,11,90.5775,1,Short,Short 5279,,140.5388118,-37.3526442,South East SA ,ABC South East SA ,local_southeastsa
location:2307:shortland,2307,2307,newcastle,13542,Shortland,New South Wales,1708,3908,6.5582,62,Shortland,Shortland 2307,,151.6910469,-32.87883408,Newcastle,ABC Newcastle,local_newcastle
location:6225:shotts,6225,6225,southwestwa,51338,Shotts,Western Australia,0,0,76.5994,6,Shotts,Shotts 6225,,116.2625038,-33.38491175,South West WA ,ABC South West WA ,local_southwestwa
location:4802:shute-harbour,4802,4802,tropic,32584,Shute Harbour,Queensland,72,121,0.5516,2,Shute Harbour,Shute Harbour 4802,,148.7868641,-20.28896654,Tropical North ,ABC Tropical North ,local_tropic
location:7270:sidmouth,7270,7270,northtas,60595,Sidmouth,Tasmania,188,392,23.6659,4,Sidmouth,Sidmouth 7270,,146.8763422,-41.23264729,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:3444:sidonia,3444,3444,centralvic,22269,Sidonia,Victoria,8,13,43.1584,1,Sidonia,Sidonia 3444,,144.5602231,-37.16360237,Central Victoria,ABC Central Victoria,local_centralvic
location:6280:siesta-park,6280,6280,southwestwa,51339,Siesta Park,Western Australia,69,84,1.0779,2,Siesta Park,Siesta Park 6280,,115.2288609,-33.65560672,South West WA ,ABC South West WA ,local_southwestwa
location:2372:silent-grove,2372,2372,newengland,13543,Silent Grove,New South Wales,15,21,231.6659,1,Silent Grove,Silent Grove 2372,,151.6697263,-29.1578475,New England North West ,ABC New England North West ,local_newengland
location:4304:silkstone,4304,4304,brisbane,32585,Silkstone,Queensland,1541,3489,1.9707,43,Silkstone,Silkstone 4304,,152.789067,-27.62243271,Brisbane,ABC Radio Brisbane,local_brisbane
location:4856:silkwood,4856,4856,farnorth,32586,Silkwood,Queensland,167,394,22.7878,7,Silkwood,Silkwood 4856,,146.0207113,-17.74936046,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:4854:silky-oak,4854,4854,farnorth,32587,Silky Oak,Queensland,68,140,21.1479,3,Silky Oak,Silky Oak 4854,,145.9493921,-17.97468998,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:3795:silvan,3795,3795,melbourne,22270,Silvan,Victoria,425,1237,30.1744,17,Silvan,Silvan 3795,,145.4334377,-37.83682899,Melbourne,ABC Radio Melbourne,local_melbourne
location:4800:silver-creek,4800,4800,tropic,32588,Silver Creek,Queensland,3,8,24.3851,1,Silver Creek,Silver Creek 4800,,148.4777812,-20.47240146,Tropical North ,ABC Tropical North ,local_tropic
location:4352:silver-ridge,4352,4352,southqld,32589,Silver Ridge,Queensland,66,179,12.3525,2,Silver Ridge,Silver Ridge 4352,,152.0233348,-27.60998841,Southern Queensland,ABC Southern Queensland,local_southqld
location:6210:silver-sands,6210,6210,perth,51340,Silver Sands,Western Australia,771,1257,1.2388,28,Silver Sands,Silver Sands 6210,,115.7359857,-32.50857453,Perth,ABC Radio Perth,local_perth
location:4385:silver-spur,4385,4385,southqld,32590,Silver Spur,Queensland,35,72,369.936,5,Silver Spur,Silver Spur 4385,,151.3265472,-28.82809699,Southern Queensland,ABC Southern Queensland,local_southqld
location:4872:silver-valley,4872,4872,farnorth,32591,Silver Valley,Queensland,86,144,332.2482,1,Silver Valley,Silver Valley 4872,,145.2640262,-17.54563071,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:2752:silverdale,2752,2752,sydney,13544,Silverdale (NSW),New South Wales,1157,3683,48.4222,40,Silverdale,Silverdale 2752,,150.5917171,-33.92875251,Sydney,ABC Radio Sydney,local_sydney
location:4307:silverdale,4307,4307,brisbane,32592,Silverdale (Qld),Queensland,38,120,38.8267,1,Silverdale,Silverdale 4307,,152.5935773,-27.88777547,Brisbane,ABC Radio Brisbane,local_brisbane
location:4605:silverleaf,4605,4605,widebay,32593,Silverleaf,Queensland,17,63,33.5378,2,Silverleaf,Silverleaf 4605,,151.8026763,-26.1761835,Wide Bay,ABC Wide Bay,local_widebay
location:3922:silverleaves,3922,3922,melbourne,22271,Silverleaves,Victoria,516,209,1.9196,24,Silverleaves,Silverleaves 3922,,145.2735945,-38.45315727,Melbourne,ABC Radio Melbourne,local_melbourne
location:4401:silverleigh,4401,4401,southqld,32594,Silverleigh,Queensland,32,71,46.6113,1,Silverleigh,Silverleigh 4401,,151.7768696,-27.32831798,Southern Queensland,ABC Southern Queensland,local_southqld
location:2880:silverton,2880,2880,brokenhill,13545,Silverton (NSW),New South Wales,35,45,1159.8057,3,Silverton,Silverton 2880,,141.1493737,-31.76950566,Broken Hill,ABC Broken Hill,local_brokenhill
location:5204:silverton,5204,5204,adelaide,41330,Silverton (SA),South Australia,31,29,10.9216,2,Silverton,Silverton 5204,,138.1649241,-35.61330107,Adelaide,ABC Radio Adelaide,local_adelaide
location:2128:silverwater,2128,2128,sydney,13547,Silverwater (Parramatta - NSW),New South Wales,926,4185,2.7,69,Silverwater,Silverwater 2128,,151.0462523,-33.83423379,Sydney,ABC Radio Sydney,local_sydney
location:2264:silverwater,2264,2264,newcastle,13546,Silverwater (Lake Macquarie - NSW),New South Wales,143,300,0.8968,7,Silverwater,Silverwater 2264,,151.5581118,-33.10297744,Newcastle,ABC Newcastle,local_newcastle
location:4370:silverwood,4370,4370,southqld,32595,Silverwood,Queensland,16,38,77.4437,2,Silverwood,Silverwood 4370,,152.0082906,-28.35443518,Southern Queensland,ABC Southern Queensland,local_southqld
location:4454:simmie,4454,4454,southqld,32596,Simmie,Queensland,3,8,174.8413,1,Simmie,Simmie 4454,,148.6116626,-25.73461418,Southern Queensland,ABC Southern Queensland,local_southqld
location:2469:simpkins-creek,2469,2469,northcoast,13548,Simpkins Creek,New South Wales,8,22,15.427,1,Simpkins Creek,Simpkins Creek 2469,,152.7690001,-28.84070211,North Coast ,ABC North Coast ,local_northcoast
location:3266:simpson,3266,3266,southwestvic,22272,Simpson (Vic.),Victoria,245,572,203.4143,13,Simpson,Simpson 3266,,143.2532641,-38.50475409,South West Victoria ,ABC South West Victoria ,local_southwestvic
location:872:simpson,872,872,alicesprings,70241,Simpson (NT),Northern Territory,5,0,50089.2837,1,Simpson,Simpson 872,,136.9222833,-25.01154716,Alice Springs,ABC Alice Springs,local_alicesprings
location:7150:simpsons-bay,7150,7150,hobart,60596,Simpsons Bay,Tasmania,44,55,8.9925,3,Simpsons Bay,Simpsons Bay 7150,,147.3070784,-43.29585065,Hobart,ABC Radio Hobart,local_hobart
location:3888:simpsons-creek,3888,3888,gippsland,22273,Simpsons Creek,Victoria,19,38,27.6315,2,Simpsons Creek,Simpsons Creek 3888,,148.3634167,-37.76589896,Gippsland,ABC Gippsland,local_gippsland
location:3465:simson,3465,3465,ballarat,22274,Simson,Victoria,32,70,5.8879,3,Simson,Simson 3465,,143.7748464,-36.99821719,Ballarat,ABC Ballarat,local_ballarat
location:6065:sinagra,6065,6065,perth,51341,Sinagra,Western Australia,969,2638,1.785,29,Sinagra,Sinagra 6065,,115.8064204,-31.74126261,Perth,ABC Radio Perth,local_perth
